POSTALCODE,COMM_NAME,LONGITUDE,LATITUDE,POINT_X,POINT_Y,FSA,Postal Codes_DBUID,Local Area,Dissemination Block_DBUID,Dissemination Block_DAUID,Dissemination Area_DAUID,Dissemination Area_CSDUID,Economic Regions_ERUID,ERNAME,Census Subdivision_CSDUID,CSDNAME,Census Subdivision_CCSUID,Census Subdivision_ERUID,Census Division_CDUID,Census Division_CDNAME,Census Consolidated Subdivision_CCSUID,CCSNAME,Census Consolidated Subdivision_CDUID,Census Consolidated Subdivision_CDNAME
A2V1V8,LABRADOR CITY,-66.927726,52.94388,502059.8982,5882458.662,A2V,1010009806,Labrador West,1010009806,10100098,10100098,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V1V9,LABRADOR CITY,-66.927915,52.944018,502048.7833,5882475.387,A2V,1010009806,Labrador West,1010009806,10100098,10100098,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V2G4,LABRADOR CITY,-66.926407,52.943505,502143.8058,5882408.044,A2V,1010009806,Labrador West,1010009806,10100098,10100098,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V1T9,LABRADOR CITY,-66.923589,52.94386,502336.5835,5882427.755,A2V,1010009807,Labrador West,1010009807,10100098,10100098,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V1V1,LABRADOR CITY,-66.924623,52.943117,502258.7453,5882352.632,A2V,1010009807,Labrador West,1010009807,10100098,10100098,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V1V2,LABRADOR CITY,-66.924812,52.943258,502247.7749,5882369.453,A2V,1010009807,Labrador West,1010009807,10100098,10100098,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V1V3,LABRADOR CITY,-66.926067,52.942647,502156.7299,5882310.489,A2V,1010009807,Labrador West,1010009807,10100098,10100098,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V1B5,LABRADOR CITY,-66.907989,52.938752,503322.0159,5881753.19,A2V,1010008801,Labrador West,1010008801,10100088,10100088,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V2V2,LABRADOR CITY,-66.909756,52.937094,503184.6075,5881581.867,A2V,1010008801,Labrador West,1010008801,10100088,10100088,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V2V9,LABRADOR CITY,-66.90352,52.940168,503637.4513,5881879.06,A2V,1010008801,Labrador West,1010008801,10100088,10100088,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V2W2,LABRADOR CITY,-66.90594,52.938975,503461.7554,5881763.78,A2V,1010008801,Labrador West,1010008801,10100088,10100088,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V2W3,LABRADOR CITY,-66.909352,52.937061,503211.2738,5881575.403,A2V,1010008801,Labrador West,1010008801,10100088,10100088,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V1A1,LABRADOR CITY,-66.914461,52.934255,502837.0214,5881299.872,A2V,1010008802,Labrador West,1010008802,10100088,10100088,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V1B2,LABRADOR CITY,-66.915627,52.933244,502747.2574,5881195.962,A2V,1010008802,Labrador West,1010008802,10100088,10100088,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V1B3,LABRADOR CITY,-66.915593,52.933022,502747.0574,5881171.231,A2V,1010008802,Labrador West,1010008802,10100088,10100088,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A2V2M1,LABRADOR CITY,-66.91301,52.935447,502947.8103,5881421.872,A2V,1010008802,Labrador West,1010008802,10100088,10100088,1010032,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010032,Labrador City,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A0R1B0,WABUSH,-66.86054,52.886687,505903.9089,5875655.528,A0R,1010008525,Labrador West,1010008525,10100085,10100085,1010034,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010034,Wabush,1010029,1030,1010,Division No. 10,1010029,"Division No. 10, Subd. D",1010,Division No. 10
A0P1A0,NATUASHISH,-61.224128,55.860626,892261.9307,6182000.78,A0P,1010006303,Labrador North,1010006303,10100063,10100063,1010042,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1010042,"Division No. 10, Subd. E",1010042,1030,1010,Division No. 10,1010042,"Division No. 10, Subd. E",1010,Division No. 10
A0P1P0,RIGOLET,-58.42922,54.179158,1069774.207,5994374.599,A0P,1011000803,Goose Bay Area,1011000803,10110008,10110008,1011010,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1011010,Rigolet,1011005,1030,1011,Division No. 11,1011005,"Division No. 11, Subd. C",1011,Division No. 11
A0P1N0,POSTVILLE,-59.770496,54.908563,982685.1584,6074910.752,A0P,1011000707,Labrador North,1011000707,10110007,10110007,1011015,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1011015,Postville,1011005,1030,1011,Division No. 11,1011005,"Division No. 11, Subd. C",1011,Division No. 11
A0P1J0,MAKKOVIK,-59.176381,55.090184,1020621.811,6095103.319,A0P,1011000614,Labrador North,1011000614,10110006,10110006,1011020,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1011020,Makkovik,1011005,1030,1011,Division No. 11,1011005,"Division No. 11, Subd. C",1011,Division No. 11
A0P1G0,HOPEDALE,-60.211485,55.457954,955079.6161,6136146.612,A0P,1011000402,Labrador North,1011000402,10110004,10110004,1011030,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1011030,Hopedale,1011005,1030,1011,Division No. 11,1011005,"Division No. 11, Subd. C",1011,Division No. 11
A0P1L0,NAIN,-61.746257,56.533772,862077.82,6257716.694,A0P,1011000204,Labrador North,1011000204,10110002,10110002,1011035,1030,West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador,1011035,Nain,1011040,1030,1011,Division No. 11,1011040,"Division No. 11, Subd. E",1011,Division No. 11
A0H1R0,HEAD BAY D'ESPOIR,-55.310374,48.472501,1309133.934,5368693.981,A0H,1006007823,Norris Arm Area,1006007823,10060078,10060078,1006001,1040,Notre Dame--Central Bonavista Bay,1006001,"Division No.  6, Subd. D",1006001,1040,1006,Division No.  6,1006001,"Division No.  6, Subd. D",1006,Division No.  6
A0H2G0,SEAL COVE FB,-55.310374,48.472501,1309133.934,5368693.981,A0H,1006007823,Norris Arm Area,1006007823,10060078,10060078,1006001,1040,Notre Dame--Central Bonavista Bay,1006001,"Division No.  6, Subd. D",1006001,1040,1006,Division No.  6,1006001,"Division No.  6, Subd. D",1006,Division No.  6
A0G3M0,NORRIS ARM,-55.287661,49.07842,1307085.51,5436008.783,A0G,1006007902,Norris Arm Area,1006007902,10060079,10060079,1006003,1040,Notre Dame--Central Bonavista Bay,1006003,Norris Arm,1006001,1040,1006,Division No.  6,1006001,"Division No.  6, Subd. D",1006,Division No.  6
A0G2P0,HARE BAY BB,-54.483885,48.930387,1366750.127,5423160.104,A0G,1006007401,Gander Area,1006007401,10060074,10060074,1006008,1040,Notre Dame--Central Bonavista Bay,1006008,"Division No.  6, Subd. E",1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A0G2V0,INDIAN BAY BB,-54.483885,48.930387,1366750.127,5423160.104,A0G,1006007401,Gander Area,1006007401,10060074,10060074,1006008,1040,Notre Dame--Central Bonavista Bay,1006008,"Division No.  6, Subd. E",1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A0G3N0,NORRIS ARM NORTHSIDE,-54.483885,48.930387,1366750.127,5423160.104,A0G,1006007401,Gander Area,1006007401,10060074,10060074,1006008,1040,Notre Dame--Central Bonavista Bay,1006008,"Division No.  6, Subd. E",1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A0G4L0,TRINITY BB,-54.483885,48.930387,1366750.127,5423160.104,A0G,1006007401,Gander Area,1006007401,10060074,10060074,1006008,1040,Notre Dame--Central Bonavista Bay,1006008,"Division No.  6, Subd. E",1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A0G4P0,WAREHAM-CENTREVILLE,-54.483885,48.930387,1366750.127,5423160.104,A0G,1006007401,Gander Area,1006007401,10060074,10060074,1006008,1040,Notre Dame--Central Bonavista Bay,1006008,"Division No.  6, Subd. E",1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A0G1C0,BENTON,-54.413535,48.901415,1372107.552,5420289.123,A0G,1006007402,Gander Area,1006007402,10060074,10060074,1006008,1040,Notre Dame--Central Bonavista Bay,1006008,"Division No.  6, Subd. E",1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1K1,GANDER,-54.61247,48.956997,1357161.633,5425498.072,A1V,1006006801,Gander Area,1006006801,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1K8,GANDER,-54.614212,48.957585,1357030.164,5425555.204,A1V,1006006801,Gander Area,1006006801,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1M3,GANDER,-54.615107,48.952534,1357000.907,5424990.568,A1V,1006006801,Gander Area,1006006801,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1S3,GANDER,-54.611772,48.954585,1357229.881,5425233.796,A1V,1006006801,Gander Area,1006006801,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1S9,GANDER,-54.616512,48.953983,1356887.896,5425144.802,A1V,1006006801,Gander Area,1006006801,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1T1,GANDER,-54.615367,48.953279,1356976.513,5425071.982,A1V,1006006801,Gander Area,1006006801,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1S8,GANDER,-54.616318,48.953856,1356902.911,5425131.512,A1V,1006006802,Gander Area,1006006802,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1T2,GANDER,-54.615563,48.953404,1356961.366,5425085.041,A1V,1006006802,Gander Area,1006006802,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1L8,GANDER,-54.610892,48.953085,1357304.824,5425071.654,A1V,1006006804,Gander Area,1006006804,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1R9,GANDER,-54.612087,48.951951,1357225.714,5424940.121,A1V,1006006804,Gander Area,1006006804,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1S1,GANDER,-54.611772,48.951886,1357249.112,5424934.501,A1V,1006006804,Gander Area,1006006804,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1H1,GANDER,-54.611345,48.951385,1357283.893,5424880.937,A1V,1006006805,Gander Area,1006006805,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1H2,GANDER,-54.6117,48.951002,1357260.705,5424836.666,A1V,1006006805,Gander Area,1006006805,10060068,10060068,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1L1,GANDER,-54.618676,48.954678,1356724.764,5425211.709,A1V,1006007301,Gander Area,1006007301,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1T3,GANDER,-54.617148,48.954521,1356837.521,5425201.373,A1V,1006007301,Gander Area,1006007301,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1T4,GANDER,-54.617454,48.954571,1356814.875,5425205.595,A1V,1006007301,Gander Area,1006007301,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1V4,GANDER,-54.620811,48.956116,1356558.595,5425361.189,A1V,1006007302,Gander Area,1006007302,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1V5,GANDER,-54.620555,48.956228,1356576.503,5425374.706,A1V,1006007302,Gander Area,1006007302,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1J2,GANDER,-54.621744,48.956212,1356489.758,5425367.339,A1V,1006007303,Gander Area,1006007303,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1J3,GANDER,-54.621977,48.956864,1356468.008,5425438.566,A1V,1006007303,Gander Area,1006007303,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1J4,GANDER,-54.62158,48.958432,1356485.885,5425614.377,A1V,1006007303,Gander Area,1006007303,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1G1,GANDER,-54.624603,48.956817,1356276.509,5425421.007,A1V,1006007304,Gander Area,1006007304,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1V8,GANDER,-54.623085,48.957085,1356385.555,5425457.988,A1V,1006007304,Gander Area,1006007304,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1G2,GANDER,-54.624744,48.957667,1356260.136,5425514.747,A1V,1006007305,Gander Area,1006007305,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1G3,GANDER,-54.624704,48.95749,1356264.401,5425495.194,A1V,1006007305,Gander Area,1006007305,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1V9,GANDER,-54.623018,48.958063,1356383.401,5425566.677,A1V,1006007305,Gander Area,1006007305,10060073,10060073,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1A9,GANDER,-54.627183,48.960375,1356062.722,5425803.693,A1V,1006007201,Gander Area,1006007201,10060072,10060072,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1B4,GANDER,-54.626891,48.958902,1356094.493,5425641.548,A1V,1006007201,Gander Area,1006007201,10060072,10060072,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1J7,GANDER,-54.622188,48.960749,1356424.847,5425868.651,A1V,1006007201,Gander Area,1006007201,10060072,10060072,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1B3,GANDER,-54.626871,48.95872,1356097.253,5425621.452,A1V,1006007202,Gander Area,1006007202,10060072,10060072,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
A1V1E7,GANDER,-54.6268,48.958128,1356106.735,5425556.12,A1V,1006007202,Gander Area,1006007202,10060072,10060072,1006009,1040,Notre Dame--Central Bonavista Bay,1006009,Gander,1006008,1040,1006,Division No.  6,1006008,"Division No.  6, Subd. E",1006,Division No.  6
