"POSTALCODE","COMM_NAME","MUNICIPAL","RHA","FSA","CCSUID","CCSNAME","CDUID","CDNAME","CSDUID","CSDNAME","DAUID","ERUID","ERNAME","LOCAL_AREA","Remote_Cla","RemoteIdx","RemoteFuzz","Local_Ar_1","RHA_Pop_13","CD_Pop_11","CSD_Pop_11","ER_Pop_11","FSA_Pop_11","DA_Pop_11"
"A2H3C6","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050102,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,540
"A2H2S8","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050102,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,540
"A2H2S9","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050102,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,540
"A2H6Y7","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050102,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,540
"A2H7S8","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050100,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,660
"A2H6E2","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6H9","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6E1","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6C5","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6G7","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6J7","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6J2","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6H6","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6G9","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6E3","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6E7","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6G2","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6J6","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6T2","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6E8","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6G1","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6E4","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6C3","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6P9","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H7J5","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6C7","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6H5","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6J1","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6E6","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6J4","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6C4","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H7S1","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6C9","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6H7","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6J3","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H7B2","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6J8","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6H4","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H6C2","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050115,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,345
"A2H2E8","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050110,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,375
"A2H2E9","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050110,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,375
"A2H2G2","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050111,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,405
"A2H2G3","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050111,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,405
"A2H1P2","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050109,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,400
"A2H1P3","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050108,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,450
"A2H1R5","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050109,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,400
"A2H1R7","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050109,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,400
"A2H1S3","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050110,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,375
"A2H1S4","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050110,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,375
"A2H2E6","CORNER BROOK","CORNER BROOK","Western","A2H",1005016,"Division No.  5, Subd. C",1005,"Division No.  5",1005018,"Corner Brook",10050110,1030,"West Coast--Northern Peninsula--Labrador / Côte-ouest--Northern Peninsula--Labrador","Corner Brook-Pasadena Area","Highly Accessible",0.0570000000298,0.170000001788,29190,77560,41005,19885,105355,25595,375
